residentId,displayName,creditTierAtApplication,householdSize,hasPets,syntheticProfileGroundTruth
RES-01971,Casey Sandoval,C,5,False,reliable
RES-01972,Logan Keller,D,5,True,reliable
RES-01973,Lane Novak,A,1,True,reliable
RES-01974,Kendall Dawson,B,4,False,reliable
RES-01975,Kendall Ellis,A,3,False,degrading
RES-01976,Finley Zamora,A,1,True,reliable
RES-01977,Elliot Keller,B,2,False,reliable
RES-01978,Rowan Griffin,B,5,True,reliable
RES-01979,Logan Tran,D,4,True,reliable
RES-01980,Logan Ibarra,D,4,False,reliable
RES-01981,Lane Quintero,A,5,False,reliable
RES-01982,Skyler Jensen,C,5,False,reliable
RES-01983,Jordan Keller,A,2,True,reliable
RES-01984,Kai Underwood,B,1,False,reliable
RES-01985,Hayden Alvarez,C,4,True,occasionally_late
RES-01986,Payton Lamb,B,2,False,degrading
RES-01987,Kendall Yates,C,4,False,reliable
RES-01988,Casey Whitfield,C,1,False,reliable
RES-01989,Payton Osei,A,3,False,degrading
RES-01990,Quinn Zamora,A,3,True,severe
RES-01991,Jamie Vargas,C,5,False,reliable
RES-01992,Skyler Novak,D,3,True,reliable
RES-01993,Elliot Novak,D,5,False,occasionally_late
RES-01994,Elliot Park,C,1,True,reliable
RES-01995,Payton Alvarez,D,2,True,reliable
RES-01996,Rowan Dawson,C,2,True,reliable
RES-01997,Jordan Alvarez,A,2,True,reliable
RES-01998,Skyler Sandoval,B,2,True,reliable
RES-01999,Marley Underwood,D,5,False,reliable
RES-02000,Devon Alvarez,B,5,True,reliable
RES-02001,Hayden Ibarra,B,3,True,reliable
RES-02002,Payton Osei,A,2,False,reliable
RES-02003,Elliot Vargas,B,3,True,reliable
RES-02004,Payton Whitfield,B,5,False,reliable
RES-02005,Jordan Jensen,C,1,False,reliable
RES-02006,Payton Alvarez,B,3,True,reliable
RES-02007,Casey Bennett,B,4,False,reliable
RES-02008,Devon Chen,C,5,False,reliable
RES-02009,Avery Keller,A,1,False,degrading
RES-02010,Noel Keller,D,4,False,reliable
RES-02011,Jamie Alvarez,A,4,False,reliable
RES-02012,Marley Novak,A,4,False,reliable
RES-02013,Logan Osei,B,3,True,reliable
RES-02014,Taylor Ibarra,A,4,False,reliable
RES-02015,Taylor Sandoval,A,5,False,reliable
RES-02016,Noel Alvarez,A,2,False,reliable
RES-02017,Finley Novak,B,3,False,reliable
RES-02018,Rowan Jensen,A,3,False,reliable
RES-02019,Avery Hayes,C,4,False,reliable
RES-02020,Kendall Jensen,B,3,True,reliable
RES-02021,Marley Park,A,5,False,reliable
RES-02022,Kendall Bennett,C,4,True,reliable
RES-02023,Reese Osei,C,2,True,reliable
RES-02024,Kendall Zamora,A,2,False,reliable
RES-02025,Taylor Keller,C,2,False,reliable
RES-02026,Quinn Reyes,D,2,True,reliable
RES-02027,Finley Zamora,B,3,True,reliable
RES-02028,Quinn Alvarez,C,1,True,degrading
RES-02029,Lane Whitfield,C,4,False,reliable
RES-02030,Micah Hayes,C,3,False,reliable
RES-02031,Casey Sandoval,B,3,False,reliable
RES-02032,Jordan Bennett,B,5,True,reliable
RES-02033,Quinn Ellis,C,3,False,reliable
RES-02034,Logan Foster,A,2,False,reliable
RES-02035,Marley Foster,C,3,True,reliable
RES-02036,Elliot Keller,D,2,False,reliable
RES-02037,Marley Tran,A,5,False,reliable
RES-02038,Devon Bennett,A,4,True,reliable
RES-02039,Taylor Jensen,C,4,False,reliable
RES-02040,Reese Quintero,B,4,False,severe
RES-02041,Payton Reyes,D,2,False,degrading
RES-02042,Avery Quintero,C,5,False,reliable
RES-02043,Devon Dawson,D,2,False,reliable
RES-02044,Micah Bennett,B,4,False,reliable
RES-02045,Finley Zamora,B,5,False,degrading
RES-02046,Payton Underwood,B,5,True,reliable
RES-02047,Emerson Vargas,B,2,True,reliable
RES-02048,Marley Reyes,A,2,False,reliable
RES-02049,Casey Vargas,A,2,True,reliable
RES-02050,Kai Park,A,4,False,reliable
RES-02051,Sasha Novak,A,2,True,reliable
RES-02052,Payton Griffin,B,3,True,occasionally_late
RES-02053,Rowan Jensen,D,4,False,reliable
RES-02054,Noel Alvarez,B,3,True,reliable
RES-02055,Hayden Vargas,C,2,True,reliable
RES-02056,Payton Foster,C,2,False,reliable
RES-02057,Devon Underwood,C,3,True,degrading
RES-02058,Sasha Chen,B,2,False,reliable
RES-02059,Micah Mercer,B,4,False,reliable
RES-02060,Hayden Chen,D,5,True,reliable
RES-02061,Rowan Mercer,B,1,False,reliable
RES-02062,Jamie Hayes,A,1,False,reliable
RES-02063,Alex Mercer,D,2,False,reliable
RES-02064,Avery Lamb,A,1,False,reliable
RES-02065,Quinn Dawson,A,5,True,reliable
RES-02066,Finley Bennett,A,2,False,reliable
RES-02067,Kendall Underwood,D,2,False,reliable
RES-02068,Logan Jensen,B,2,True,reliable
RES-02069,Casey Sandoval,D,1,False,reliable
RES-02070,Lane Alvarez,C,5,False,reliable
RES-02071,Skyler Reyes,B,2,False,reliable
RES-02072,Elliot Vargas,C,4,False,reliable
RES-02073,Rowan Ibarra,B,5,True,reliable
RES-02074,Hayden Dawson,B,2,True,reliable
RES-02075,Avery Jensen,B,4,True,degrading
RES-02076,Emerson Hayes,B,4,True,reliable
RES-02077,Taylor Alvarez,A,5,True,reliable
RES-02078,Riley Hayes,B,5,True,reliable
RES-02079,Jamie Alvarez,A,3,False,reliable
RES-02080,Casey Reyes,A,2,False,reliable
RES-02081,Alex Alvarez,C,4,True,reliable
RES-02082,Logan Yates,A,1,False,reliable
RES-02083,Noel Park,A,5,False,reliable
RES-02084,Harper Ibarra,C,2,True,reliable
RES-02085,Reese Hayes,D,1,True,reliable
RES-02086,Marley Mercer,B,2,True,reliable
RES-02087,Devon Reyes,C,2,False,degrading
RES-02088,Jordan Hayes,A,4,False,reliable
RES-02089,Taylor Underwood,A,5,True,reliable
RES-02090,Quinn Yates,B,2,True,reliable
RES-02091,Quinn Zamora,B,5,False,occasionally_late
RES-02092,Quinn Park,B,5,True,reliable
RES-02093,Kai Ibarra,B,4,True,reliable
RES-02094,Devon Hayes,B,4,False,reliable
RES-02095,Casey Jensen,B,5,False,reliable
RES-02096,Casey Hayes,C,1,True,reliable
RES-02097,Logan Quintero,B,1,False,reliable
RES-02098,Marley Foster,B,3,False,reliable
RES-02099,Morgan Chen,C,1,True,reliable
RES-02100,Reese Jensen,A,1,True,reliable
RES-02101,Sasha Mercer,A,2,True,reliable
RES-02102,Hayden Whitfield,D,4,False,occasionally_late
RES-02103,Jordan Park,B,4,False,reliable
RES-02104,Jordan Jensen,B,2,False,reliable
RES-02105,Skyler Tran,B,1,False,reliable
RES-02106,Payton Whitfield,C,3,True,reliable
RES-02107,Taylor Foster,C,1,False,reliable
RES-02108,Sasha Zamora,B,2,False,reliable
RES-02109,Jamie Novak,D,2,True,degrading
RES-02110,Skyler Quintero,C,4,False,reliable
RES-02111,Alex Quintero,A,2,False,reliable
RES-02112,Noel Foster,C,4,False,reliable
RES-02113,Lane Foster,A,2,True,reliable
RES-02114,Jamie Novak,B,2,False,reliable
RES-02115,Morgan Mercer,B,3,True,severe
RES-02116,Marley Underwood,B,2,False,reliable
RES-02117,Jamie Hayes,D,3,True,reliable
RES-02118,Hayden Griffin,C,3,True,reliable
RES-02119,Devon Bennett,C,2,True,reliable
RES-02120,Riley Keller,B,3,False,reliable
RES-02121,Casey Hayes,B,2,False,degrading
RES-02122,Micah Keller,A,1,False,reliable
RES-02123,Jordan Sandoval,C,2,True,reliable
RES-02124,Logan Hayes,A,1,False,reliable
RES-02125,Reese Keller,C,3,False,reliable
RES-02126,Rowan Novak,C,1,False,reliable
RES-02127,Elliot Quintero,A,1,False,degrading
RES-02128,Marley Alvarez,B,3,False,severe
RES-02129,Hayden Yates,C,2,True,reliable
RES-02130,Finley Park,A,1,False,reliable
RES-02131,Casey Quintero,A,4,False,reliable
RES-02132,Skyler Reyes,D,3,False,reliable
RES-02133,Rowan Vargas,B,1,False,reliable
RES-02134,Micah Chen,A,3,True,reliable
RES-02135,Marley Mercer,D,4,False,reliable
RES-02136,Logan Yates,A,4,True,reliable
RES-02137,Devon Alvarez,B,4,False,reliable
RES-02138,Jamie Jensen,B,3,False,reliable
RES-02139,Avery Reyes,C,3,False,degrading
RES-02140,Riley Reyes,A,4,False,reliable
RES-02141,Elliot Quintero,A,3,True,reliable
RES-02142,Jamie Tran,C,3,False,reliable
RES-02143,Reese Reyes,A,5,False,reliable
RES-02144,Hayden Keller,C,2,True,severe
RES-02145,Finley Mercer,D,3,False,reliable
RES-02146,Devon Tran,A,2,True,reliable
RES-02147,Jamie Chen,C,2,False,reliable
RES-02148,Kendall Yates,C,4,False,reliable
RES-02149,Lane Hayes,B,4,False,reliable
RES-02150,Emerson Zamora,B,4,False,reliable
RES-02151,Skyler Dawson,C,2,False,reliable
RES-02152,Riley Lamb,C,5,True,reliable
RES-02153,Alex Novak,B,4,False,reliable
RES-02154,Lane Ibarra,D,5,False,reliable
RES-02155,Micah Ellis,D,3,False,reliable
RES-02156,Payton Bennett,A,3,False,degrading
RES-02157,Rowan Tran,B,5,True,reliable
RES-02158,Micah Griffin,C,2,False,reliable
RES-02159,Avery Mercer,A,2,False,degrading
RES-02160,Alex Osei,B,2,False,reliable
RES-02161,Casey Vargas,B,4,False,degrading
RES-02162,Jamie Sandoval,B,2,False,reliable
RES-02163,Avery Quintero,B,5,False,reliable
RES-02164,Noel Park,B,2,False,reliable
RES-02165,Devon Zamora,A,5,False,reliable
RES-02166,Devon Underwood,D,2,False,occasionally_late
RES-02167,Skyler Lamb,A,2,True,occasionally_late
RES-02168,Logan Lamb,A,1,False,reliable
RES-02169,Morgan Novak,D,1,False,reliable
RES-02170,Sasha Dawson,B,5,False,degrading
RES-02171,Harper Ellis,D,2,True,reliable
RES-02172,Jordan Foster,C,3,True,reliable
RES-02173,Noel Sandoval,C,2,True,reliable
RES-02174,Elliot Novak,B,1,False,reliable
RES-02175,Harper Alvarez,B,2,True,reliable
RES-02176,Logan Hayes,B,5,True,reliable
RES-02177,Morgan Griffin,C,1,False,reliable
RES-02178,Noel Park,C,2,False,reliable
RES-02179,Morgan Park,A,4,False,reliable
RES-02180,Riley Chen,B,2,True,reliable
RES-02181,Kendall Griffin,C,2,False,reliable
RES-02182,Skyler Alvarez,C,3,True,degrading
RES-02183,Hayden Ellis,A,2,True,reliable
RES-02184,Kai Vargas,A,2,False,reliable
RES-02185,Finley Jensen,A,4,True,reliable
RES-02186,Lane Griffin,C,3,False,reliable
RES-02187,Avery Whitfield,D,5,False,reliable
RES-02188,Payton Chen,A,3,True,occasionally_late
RES-02189,Kendall Dawson,C,2,False,reliable
RES-02190,Harper Tran,A,2,False,reliable
RES-02191,Devon Griffin,B,3,False,reliable
RES-02192,Rowan Lamb,C,2,False,reliable
RES-02193,Skyler Lamb,A,2,True,reliable
RES-02194,Jordan Quintero,B,5,True,reliable
RES-02195,Elliot Dawson,A,3,False,reliable
RES-02196,Reese Alvarez,D,3,False,reliable
RES-02197,Morgan Chen,B,2,True,reliable
RES-02198,Emerson Sandoval,B,4,True,reliable
RES-02199,Emerson Zamora,A,5,True,reliable
RES-02200,Rowan Vargas,B,4,False,reliable
RES-02201,Jamie Hayes,C,4,False,reliable
RES-02202,Riley Hayes,A,4,False,reliable
RES-02203,Reese Lamb,B,3,False,reliable
RES-02204,Morgan Novak,A,2,True,reliable
RES-02205,Sasha Hayes,A,2,False,reliable
RES-02206,Jordan Sandoval,A,3,True,occasionally_late
RES-02207,Logan Griffin,A,2,False,reliable
RES-02208,Hayden Yates,B,3,False,reliable
RES-02209,Quinn Zamora,A,2,False,reliable
RES-02210,Casey Ibarra,B,3,False,reliable
RES-02211,Elliot Zamora,C,5,True,occasionally_late
RES-02212,Micah Sandoval,B,4,False,reliable
RES-02213,Taylor Zamora,C,3,True,degrading
RES-02214,Kai Novak,B,3,False,reliable
RES-02215,Avery Ellis,B,3,False,reliable
RES-02216,Reese Whitfield,B,2,True,reliable
RES-02217,Payton Novak,B,3,False,reliable
RES-02218,Elliot Reyes,A,3,False,reliable
RES-02219,Jamie Alvarez,C,3,False,reliable
RES-02220,Devon Alvarez,C,3,False,reliable
RES-02221,Hayden Foster,A,4,False,reliable
RES-02222,Morgan Jensen,A,5,False,reliable
RES-02223,Devon Tran,B,3,True,reliable
RES-02224,Casey Dawson,B,5,True,reliable
RES-02225,Elliot Ibarra,B,1,False,severe
RES-02226,Elliot Vargas,A,4,False,reliable
RES-02227,Taylor Sandoval,C,2,False,severe
RES-02228,Devon Dawson,A,2,False,degrading
RES-02229,Morgan Yates,A,4,True,reliable
RES-02230,Devon Vargas,B,3,False,reliable
RES-02231,Reese Jensen,C,2,True,reliable
RES-02232,Elliot Quintero,C,4,True,reliable
RES-02233,Reese Whitfield,B,3,True,reliable
RES-02234,Kendall Lamb,B,2,False,reliable
RES-02235,Sasha Ibarra,C,4,False,reliable
RES-02236,Skyler Osei,B,2,True,reliable
RES-02237,Lane Jensen,C,2,True,reliable
RES-02238,Avery Hayes,B,3,False,degrading
RES-02239,Kai Reyes,C,2,True,degrading
RES-02240,Harper Whitfield,B,3,True,reliable
RES-02241,Avery Osei,B,5,False,reliable
RES-02242,Alex Dawson,C,5,True,reliable
RES-02243,Kendall Mercer,C,4,False,reliable
RES-02244,Sasha Underwood,A,2,False,reliable
RES-02245,Lane Park,C,3,True,degrading
RES-02246,Hayden Vargas,B,2,False,reliable
RES-02247,Noel Ibarra,D,1,False,reliable
RES-02248,Casey Sandoval,B,3,True,reliable
RES-02249,Skyler Lamb,C,3,False,degrading
RES-02250,Casey Underwood,C,3,False,reliable
RES-02251,Harper Jensen,D,1,False,reliable
RES-02252,Kai Zamora,B,3,False,reliable
RES-02253,Devon Alvarez,A,3,True,degrading
RES-02254,Finley Zamora,B,2,False,reliable
RES-02255,Kendall Reyes,C,2,True,reliable
RES-02256,Sasha Bennett,A,2,True,reliable
RES-02257,Hayden Vargas,B,3,False,reliable
RES-02258,Emerson Osei,B,2,False,reliable
RES-02259,Lane Quintero,C,1,False,reliable
RES-02260,Devon Quintero,A,3,True,reliable
RES-02261,Casey Hayes,B,1,False,reliable
RES-02262,Hayden Sandoval,C,4,False,reliable
RES-02263,Jordan Griffin,A,1,True,reliable
RES-02264,Jordan Lamb,B,2,False,reliable
RES-02265,Sasha Mercer,B,2,True,occasionally_late
RES-02266,Elliot Jensen,B,2,False,reliable
RES-02267,Finley Yates,B,4,True,reliable
RES-02268,Avery Ellis,C,5,True,reliable
RES-02269,Micah Alvarez,A,5,False,reliable
RES-02270,Payton Ellis,A,3,False,occasionally_late
RES-02271,Casey Alvarez,B,2,True,reliable
RES-02272,Jamie Hayes,A,3,True,reliable
RES-02273,Rowan Lamb,B,3,False,reliable
RES-02274,Hayden Reyes,A,2,True,reliable
RES-02275,Elliot Reyes,B,2,True,degrading
RES-02276,Alex Dawson,B,5,True,reliable
RES-02277,Avery Keller,B,2,False,reliable
RES-02278,Rowan Ellis,B,2,False,reliable
RES-02279,Morgan Keller,D,4,True,reliable
RES-02280,Kendall Keller,A,3,False,reliable
RES-02281,Emerson Zamora,B,3,False,reliable
RES-02282,Kendall Chen,C,3,True,reliable
RES-02283,Hayden Osei,B,1,False,occasionally_late
RES-02284,Kai Foster,A,3,True,reliable
RES-02285,Avery Hayes,D,5,False,reliable
RES-02286,Alex Hayes,C,3,False,occasionally_late
RES-02287,Finley Tran,C,3,True,degrading
RES-02288,Lane Vargas,C,4,False,reliable
RES-02289,Sasha Dawson,B,3,True,occasionally_late
RES-02290,Payton Chen,B,2,False,reliable
RES-02291,Payton Chen,D,2,True,degrading
RES-02292,Hayden Novak,C,2,True,reliable
RES-02293,Devon Dawson,C,1,False,degrading
RES-02294,Kai Mercer,B,3,False,reliable
RES-02295,Jordan Underwood,B,4,False,reliable
RES-02296,Marley Ibarra,A,2,False,reliable
RES-02297,Alex Bennett,B,1,True,reliable
RES-02298,Avery Zamora,B,1,True,reliable
RES-02299,Casey Tran,C,1,False,reliable
RES-02300,Casey Lamb,A,1,True,reliable
RES-02301,Alex Reyes,A,1,True,reliable
RES-02302,Riley Griffin,C,3,False,reliable
RES-02303,Alex Ellis,C,2,False,reliable
RES-02304,Logan Griffin,A,5,True,reliable
RES-02305,Reese Bennett,B,3,True,reliable
RES-02306,Lane Park,A,2,True,degrading
RES-02307,Emerson Hayes,B,5,False,reliable
RES-02308,Alex Sandoval,A,3,False,reliable
RES-02309,Riley Yates,A,3,True,reliable
RES-02310,Harper Sandoval,D,2,True,reliable
RES-02311,Kendall Foster,C,3,False,reliable
RES-02312,Avery Reyes,C,3,False,reliable
RES-02313,Quinn Yates,C,2,False,reliable
RES-02314,Sasha Lamb,C,4,False,reliable
RES-02315,Skyler Whitfield,B,2,False,reliable
RES-02316,Devon Sandoval,B,1,False,reliable
RES-02317,Riley Jensen,D,3,False,reliable
RES-02318,Alex Quintero,C,5,False,reliable
RES-02319,Quinn Alvarez,C,2,True,reliable
RES-02320,Lane Ellis,B,2,True,degrading
RES-02321,Emerson Osei,B,5,True,reliable
RES-02322,Kendall Foster,B,3,True,reliable
RES-02323,Morgan Yates,B,2,False,reliable
RES-02324,Sasha Quintero,C,3,False,reliable
RES-02325,Harper Reyes,C,3,False,reliable
RES-02326,Elliot Quintero,C,3,False,reliable
RES-02327,Devon Osei,C,2,False,reliable
RES-02328,Quinn Mercer,B,3,False,reliable
RES-02329,Casey Bennett,C,3,False,reliable
RES-02330,Payton Zamora,C,3,False,reliable
RES-02331,Elliot Dawson,B,2,False,severe
RES-02332,Lane Whitfield,C,4,False,reliable
RES-02333,Finley Sandoval,C,4,False,reliable
RES-02334,Finley Whitfield,B,3,True,reliable
RES-02335,Noel Whitfield,A,1,False,reliable
RES-02336,Kendall Foster,D,4,True,reliable
RES-02337,Riley Vargas,C,1,True,reliable
RES-02338,Avery Ellis,B,2,True,reliable
RES-02339,Alex Park,A,2,False,reliable
RES-02340,Elliot Sandoval,D,2,True,reliable
RES-02341,Marley Osei,B,4,False,reliable
RES-02342,Marley Mercer,C,2,True,occasionally_late
RES-02343,Lane Jensen,D,3,False,reliable
RES-02344,Noel Lamb,B,2,False,reliable
RES-02345,Jordan Hayes,B,2,False,reliable
RES-02346,Lane Foster,C,3,True,reliable
RES-02347,Harper Mercer,B,2,True,reliable
RES-02348,Payton Jensen,A,3,False,reliable
RES-02349,Lane Novak,B,2,False,reliable
RES-02350,Logan Hayes,A,1,True,reliable
RES-02351,Harper Quintero,A,4,True,reliable
RES-02352,Skyler Quintero,A,4,False,reliable
RES-02353,Morgan Zamora,B,4,True,reliable
RES-02354,Payton Chen,B,1,True,reliable
RES-02355,Taylor Underwood,C,2,False,reliable
RES-02356,Sasha Yates,C,3,True,reliable
RES-02357,Casey Vargas,B,3,True,reliable
RES-02358,Micah Sandoval,B,3,True,degrading
RES-02359,Harper Quintero,A,2,True,reliable
RES-02360,Alex Novak,B,3,False,reliable
RES-02361,Sasha Yates,C,2,True,reliable
RES-02362,Taylor Reyes,D,3,False,occasionally_late
RES-02363,Finley Ellis,B,4,True,reliable
RES-02364,Noel Ibarra,C,5,False,reliable
RES-02365,Devon Quintero,B,5,True,degrading
RES-02366,Marley Bennett,A,3,True,reliable
RES-02367,Casey Ellis,C,4,False,reliable
RES-02368,Lane Whitfield,B,5,False,reliable
RES-02369,Kai Lamb,A,2,False,reliable
RES-02370,Devon Dawson,B,5,True,reliable
RES-02371,Payton Jensen,A,1,False,reliable
RES-02372,Reese Osei,B,4,False,reliable
RES-02373,Alex Griffin,B,1,False,reliable
RES-02374,Jordan Foster,D,5,True,reliable
RES-02375,Elliot Osei,A,5,False,reliable
RES-02376,Casey Keller,D,2,True,reliable
RES-02377,Lane Alvarez,A,2,False,reliable
RES-02378,Marley Novak,B,2,False,reliable
RES-02379,Jordan Reyes,C,3,True,reliable
RES-02380,Skyler Jensen,B,2,True,reliable
RES-02381,Sasha Tran,C,4,False,degrading
RES-02382,Payton Reyes,A,3,True,reliable
RES-02383,Marley Quintero,A,3,False,reliable
RES-02384,Riley Ellis,B,2,False,reliable
RES-02385,Lane Yates,B,2,False,reliable
RES-02386,Marley Reyes,A,1,False,degrading
RES-02387,Taylor Chen,D,1,False,reliable
RES-02388,Lane Alvarez,B,2,False,reliable
RES-02389,Reese Alvarez,A,2,False,reliable
RES-02390,Kendall Foster,B,1,True,reliable
RES-02391,Kai Alvarez,B,1,False,reliable
RES-02392,Elliot Ellis,C,5,False,reliable
RES-02393,Alex Mercer,A,2,True,reliable
RES-02394,Kai Quintero,B,2,False,reliable
RES-02395,Logan Vargas,B,2,False,reliable
RES-02396,Jordan Ibarra,D,5,False,reliable
RES-02397,Skyler Ellis,B,4,True,reliable
RES-02398,Micah Reyes,B,2,False,severe
RES-02399,Sasha Lamb,B,4,False,reliable
RES-02400,Jordan Reyes,D,3,False,degrading
RES-02401,Avery Reyes,C,2,True,degrading
RES-02402,Quinn Chen,C,4,False,reliable
RES-02403,Logan Vargas,B,2,True,reliable
RES-02404,Marley Zamora,B,5,False,reliable
RES-02405,Harper Tran,A,4,True,reliable
RES-02406,Taylor Osei,C,1,False,occasionally_late
RES-02407,Reese Whitfield,B,2,False,reliable
RES-02408,Jamie Sandoval,C,1,True,reliable
RES-02409,Quinn Hayes,C,2,False,reliable
RES-02410,Avery Griffin,C,5,True,reliable
RES-02411,Kendall Reyes,A,2,False,reliable
RES-02412,Noel Whitfield,C,2,True,reliable
RES-02413,Kendall Underwood,C,2,False,reliable
RES-02414,Lane Foster,B,2,False,reliable
RES-02415,Alex Zamora,B,5,False,reliable
RES-02416,Reese Keller,B,4,True,reliable
RES-02417,Kendall Sandoval,C,3,False,degrading
RES-02418,Micah Jensen,B,5,True,reliable
RES-02419,Finley Lamb,B,1,True,reliable
RES-02420,Kendall Chen,C,3,True,reliable
RES-02421,Riley Keller,B,1,False,reliable
RES-02422,Skyler Park,D,3,False,reliable
RES-02423,Devon Reyes,A,3,False,severe
RES-02424,Quinn Vargas,C,2,True,reliable
RES-02425,Avery Tran,C,3,False,reliable
RES-02426,Finley Bennett,B,2,True,reliable
RES-02427,Payton Ibarra,A,3,False,reliable
RES-02428,Finley Whitfield,A,4,True,reliable
RES-02429,Jamie Jensen,A,3,False,reliable
RES-02430,Kendall Ellis,C,2,True,reliable
RES-02431,Taylor Griffin,C,4,False,reliable
RES-02432,Lane Yates,C,4,False,reliable
RES-02433,Elliot Hayes,C,5,True,reliable
RES-02434,Lane Zamora,D,2,True,reliable
RES-02435,Reese Hayes,A,1,False,reliable
RES-02436,Logan Whitfield,B,1,False,reliable
RES-02437,Hayden Park,D,3,False,reliable
